LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,232.2001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,163.2001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,225.0001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,229.2001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,226.7001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,261.7001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,229.9001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,222.5001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,218.8001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,235.9001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,199.9001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,231.8001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,243.1001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,238.0001,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,246.2552181,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,248.7239255,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,251.0440665,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,253.5390779,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,256.0976168,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,258.7186377,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,261.3437708,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,263.9834398,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,266.6586247,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2026,269.3542671,
JPN,CROPYIELD,SOYBEAN,THND_TONNE,A,2027,272.0837447,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,1,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,1.034419219,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,1.047366911,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,1.062774718,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,1.077396278,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,1.09182882,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,1.10688486,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,1.122190168,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,1.137760678,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2026,1.153454005,
MYS,CROPYIELD,SOYBEAN,TONNE_HA,A,2027,1.169462329,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,0.714285731,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1.166666627,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1.166666627,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1.285714269,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1.125,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1.25,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,0.5,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,0.513289408,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,0.520421001,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,0.528972588,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,0.537085859,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,0.545076617,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,0.553192829,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,0.561444276,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,0.569840358,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2026,0.578318528,
PAK,CROPYIELD,SOYBEAN,TONNE_HA,A,2027,0.586972093,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1990,5768.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1991,5810.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1992,5840.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1993,6290.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1994,6902.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1995,6931.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1996,5667.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1997,5254.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1998,5127.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,1999,5476.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2000,4107.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2001,4596.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2002,4890.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2003,5203.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2004,5567.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2005,5957.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2006,7100.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2007,6712.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2008,7525.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2009,7358.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2010,7677.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2011,8878.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2012,8695.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2013,8423.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2014,10059.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2015,10562.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2016,10414.0001,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2017,11082.96006,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2018,11266.8626,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2019,11423.66384,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2020,11633.51173,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2021,11827.07178,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2022,12080.91808,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2023,12330.6972,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2024,12564.46619,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2025,12774.19391,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2026,12985.34012,
NGA,CROPYIELD,MAIZE,THND_TONNE,A,2027,13204.89925,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1990,0.00009,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1991,49,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1992,53,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1993,57,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1994,45,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1995,27,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1996,43,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1997,34,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1998,19,
COL,CROPYIELD,SOYBEAN,THND_HA,A,1999,18,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2000,24,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2001,24,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2002,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2003,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2004,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2005,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2006,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2007,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2008,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2009,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2010,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2011,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2012,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2013,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2014,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2015,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2016,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2017,23,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2018,23.34923551,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2019,23.52754652,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2020,23.52770878,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2021,23.63588887,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2022,23.83790587,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2023,23.98949871,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2024,24.0805462,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2025,24.16642367,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2026,24.26806663,
COL,CROPYIELD,SOYBEAN,THND_HA,A,2027,24.37959119,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,0.657693326,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,0.775743723,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,1.098888397,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,0.804378986,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,0.99165839,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,0.995413721,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,0.793161869,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,0.851816118,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,0.803988755,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,0.862306356,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,0.891666651,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,0.826923072,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.030303001,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,0.840579689,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1.024999976,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.039473653,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1.068181872,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,0.914893627,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,0.893617034,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1.032258034,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1.034146309,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1.028037429,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,0.745762706,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,0.772727251,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,0.612068951,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,0.913043499,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,0.801886797,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,0.889703794,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,0.897734126,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,0.906384657,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,0.915774057,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,0.925149341,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,0.934442192,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,0.943526377,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,0.952550928,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2026,0.961769608,
IND,CROPYIELD,SOYBEAN,TONNE_HA,A,2027,0.970974588,
KOR,CROPYIELD,MAIZE,THND_HA,A,1990,25.987,
KOR,CROPYIELD,MAIZE,THND_HA,A,1991,21.874,
KOR,CROPYIELD,MAIZE,THND_HA,A,1992,20.937,
KOR,CROPYIELD,MAIZE,THND_HA,A,1993,19.622,
KOR,CROPYIELD,MAIZE,THND_HA,A,1994,21.667,
KOR,CROPYIELD,MAIZE,THND_HA,A,1995,17.541,
KOR,CROPYIELD,MAIZE,THND_HA,A,1996,17.908,
KOR,CROPYIELD,MAIZE,THND_HA,A,1997,21.097,
KOR,CROPYIELD,MAIZE,THND_HA,A,1998,20.14,
KOR,CROPYIELD,MAIZE,THND_HA,A,1999,20.134,
KOR,CROPYIELD,MAIZE,THND_HA,A,2000,15.808,
KOR,CROPYIELD,MAIZE,THND_HA,A,2001,14.208,
KOR,CROPYIELD,MAIZE,THND_HA,A,2002,17.344,
KOR,CROPYIELD,MAIZE,THND_HA,A,2003,16.966,
KOR,CROPYIELD,MAIZE,THND_HA,A,2004,18.218,
KOR,CROPYIELD,MAIZE,THND_HA,A,2005,15.176,
KOR,CROPYIELD,MAIZE,THND_HA,A,2006,13.661,
KOR,CROPYIELD,MAIZE,THND_HA,A,2007,16.981,
KOR,CROPYIELD,MAIZE,THND_HA,A,2008,18.366,
KOR,CROPYIELD,MAIZE,THND_HA,A,2009,15.326,
KOR,CROPYIELD,MAIZE,THND_HA,A,2010,15.528,
KOR,CROPYIELD,MAIZE,THND_HA,A,2011,15.823,
KOR,CROPYIELD,MAIZE,THND_HA,A,2012,17.001,
KOR,CROPYIELD,MAIZE,THND_HA,A,2013,15.905,
KOR,CROPYIELD,MAIZE,THND_HA,A,2014,15.839,
KOR,CROPYIELD,MAIZE,THND_HA,A,2015,15.356,
KOR,CROPYIELD,MAIZE,THND_HA,A,2016,15.183,
KOR,CROPYIELD,MAIZE,THND_HA,A,2017,16.2263,
KOR,CROPYIELD,MAIZE,THND_HA,A,2018,16.13735174,
KOR,CROPYIELD,MAIZE,THND_HA,A,2019,16.02095342,
KOR,CROPYIELD,MAIZE,THND_HA,A,2020,15.9112781,
KOR,CROPYIELD,MAIZE,THND_HA,A,2021,15.82155471,
KOR,CROPYIELD,MAIZE,THND_HA,A,2022,15.75856573,
KOR,CROPYIELD,MAIZE,THND_HA,A,2023,15.6859762,
KOR,CROPYIELD,MAIZE,THND_HA,A,2024,15.59870164,
KOR,CROPYIELD,MAIZE,THND_HA,A,2025,15.49353322,
KOR,CROPYIELD,MAIZE,THND_HA,A,2026,15.39247572,
KOR,CROPYIELD,MAIZE,THND_HA,A,2027,15.29665064,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1990,0.00009,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1991,46,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1992,27,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1993,29,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1994,31,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1995,31,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1996,20,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1997,23,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1998,24,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,1999,15,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2000,17,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2001,23,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2002,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2003,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2004,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2005,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2006,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2007,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2008,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2009,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2010,30,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2011,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2012,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2013,40,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2014,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2015,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2016,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2017,35,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2018,35.39785768,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2019,35.62671089,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2020,35.96654584,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2021,36.08970119,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2022,36.3423993,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2023,36.51909488,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2024,36.66584839,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2025,36.80600129,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2026,36.94130896,
TUR,CROPYIELD,SOYBEAN,THND_HA,A,2027,37.07816658,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,1,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,1.027828511,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,1.041867429,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,1.058687477,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,1.074675579,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,1.090577923,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,1.106712886,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,1.123121982,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,1.13981766,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2026,1.156675367,
SAU,CROPYIELD,SOYBEAN,TONNE_HA,A,2027,1.173876303,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1990,2.01048951,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1991,2.121783897,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1992,1.838763542,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1993,2.092679747,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1994,1.811385828,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1995,1.412050954,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1996,1.142991092,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1997,1.505744688,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1998,1.597838081,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,1999,1.636568626,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2000,1.462857143,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2001,1.650406504,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2002,1.531675766,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2003,1.856306865,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2004,1.500973661,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2005,1.946847016,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2006,1.496226631,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2007,1.41213311,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2008,2.019641797,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2009,1.868123928,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2010,1.092474706,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2011,1.319725769,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2012,1.738926242,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2013,1.751994348,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2014,1.501629553,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2015,1.658652411,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2016,1.329420111,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2017,1.859818298,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2018,1.632123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2019,1.642123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2020,1.652123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2021,1.662123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2022,1.672123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2023,1.682123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2024,1.692123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2025,1.702123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2026,1.712123243,
MEX,CROPYIELD,SOYBEAN,TONNE_HA,A,2027,1.722123243,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1990,145.9,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1991,140.8,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1992,109.9,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1993,87.4,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1994,60.9,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1995,68.6,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1996,81.8,
JPN,CROPYIELD,SOYBEAN,THND_HA,A,1997,83.2,
